Date, Open, High, Low, Close
04/13/17, 1.0664, 1.0678, 1.0610, 1.0615
04/12/17, 1.0604, 1.0676, 1.0589, 1.0668
04/11/17, 1.0596, 1.0632, 1.0578, 1.0606
04/10/17, 1.0590, 1.0608, 1.0571, 1.0595
04/07/17, 1.0646, 1.0664, 1.0580, 1.0591
04/06/17, 1.0662, 1.0686, 1.0630, 1.0644
04/05/17, 1.0674, 1.0690, 1.0635, 1.0664
04/04/17, 1.0670, 1.0678, 1.0635, 1.0675
04/03/17, 1.0655, 1.0683, 1.0643, 1.0671
03/31/17, 1.0675, 1.0702, 1.0653, 1.0655
03/30/17, 1.0765, 1.0772, 1.0673, 1.0675
03/29/17, 1.0813, 1.0828, 1.0740, 1.0767
03/28/17, 1.0865, 1.0874, 1.0799, 1.0814
03/27/17, 1.0799, 1.0905, 1.0799, 1.0863
03/24/17, 1.0784, 1.0819, 1.0760, 1.0799
03/23/17, 1.0796, 1.0805, 1.0769, 1.0783
03/22/17, 1.0811, 1.0825, 1.0776, 1.0797
03/21/17, 1.0739, 1.0819, 1.0719, 1.0812
03/20/17, 1.0737, 1.0778, 1.0725, 1.0740
03/17/17, 1.0767, 1.0783, 1.0729, 1.0737
03/16/17, 1.0734, 1.0772, 1.0705, 1.0768
03/15/17, 1.0606, 1.0741, 1.0603, 1.0735
03/14/17, 1.0655, 1.0662, 1.0600, 1.0604
03/13/17, 1.0674, 1.0715, 1.0653, 1.0653
03/10/17, 1.0577, 1.0700, 1.0573, 1.0674
03/09/17, 1.0542, 1.0616, 1.0525, 1.0576
03/08/17, 1.0567, 1.0575, 1.0535, 1.0541
03/07/17, 1.0580, 1.0602, 1.0558, 1.0568
03/06/17, 1.0622, 1.0640, 1.0575, 1.0582
03/03/17, 1.0506, 1.0626, 1.0502, 1.0622
03/02/17, 1.0546, 1.0553, 1.0495, 1.0508
03/01/17, 1.0577, 1.0591, 1.0514, 1.0549
02/28/17, 1.0586, 1.0631, 1.0571, 1.0576
02/27/17, 1.0561, 1.0631, 1.0552, 1.0587
02/24/17, 1.0581, 1.0618, 1.0556, 1.0561
02/23/17, 1.0558, 1.0596, 1.0537, 1.0582
02/22/17, 1.0537, 1.0575, 1.0494, 1.0560
02/21/17, 1.0615, 1.0617, 1.0526, 1.0536
02/20/17, 1.0615, 1.0632, 1.0603, 1.0614
02/17/17, 1.0675, 1.0677, 1.0606, 1.0615
02/16/17, 1.0600, 1.0680, 1.0592, 1.0673
02/15/17, 1.0576, 1.0610, 1.0521, 1.0602
02/14/17, 1.0598, 1.0635, 1.0560, 1.0578
02/13/17, 1.0641, 1.0659, 1.0593, 1.0596
02/10/17, 1.0628, 1.0670, 1.0609, 1.0641
02/09/17, 1.0699, 1.0711, 1.0651, 1.0656
02/08/17, 1.0681, 1.0714, 1.0640, 1.0698
02/07/17, 1.0750, 1.0752, 1.0655, 1.0683
02/06/17, 1.0785, 1.0790, 1.0707, 1.0752
02/03/17, 1.0758, 1.0798, 1.0716, 1.0785
02/02/17, 1.0760, 1.0829, 1.0756, 1.0759
02/01/17, 1.0799, 1.0809, 1.0733, 1.0769
01/31/17, 1.0696, 1.0812, 1.0684, 1.0797
01/30/17, 1.0698, 1.0741, 1.0620, 1.0694
01/27/17, 1.0682, 1.0725, 1.0658, 1.0698
01/26/17, 1.0750, 1.0767, 1.0657, 1.0683
01/25/17, 1.0734, 1.0771, 1.0712, 1.0747
01/24/17, 1.0765, 1.0776, 1.0720, 1.0733
01/23/17, 1.0702, 1.0771, 1.0702, 1.0767
01/20/17, 1.0663, 1.0711, 1.0626, 1.0702
01/19/17, 1.0631, 1.0677, 1.0590, 1.0664
01/18/17, 1.0713, 1.0716, 1.0629, 1.0630
01/17/17, 1.0596, 1.0719, 1.0596, 1.0714
01/16/17, 1.0644, 1.0644, 1.0579, 1.0601
01/13/17, 1.0615, 1.0671, 1.0596, 1.0644
01/12/17, 1.0583, 1.0686, 1.0572, 1.0612
01/11/17, 1.0556, 1.0623, 1.0454, 1.0581
01/10/17, 1.0575, 1.0628, 1.0552, 1.0554
01/09/17, 1.0533, 1.0582, 1.0511, 1.0573
01/06/17, 1.0608, 1.0616, 1.0526, 1.0533
01/05/17, 1.0491, 1.0615, 1.0480, 1.0607
01/04/17, 1.0407, 1.0500, 1.0390, 1.0490
01/03/17, 1.0475, 1.0492, 1.0341, 1.0406
01/02/17, 1.0519, 1.0539, 1.0452, 1.0476
12/30/16, 1.0490, 1.0647, 1.0486, 1.0519
12/29/16, 1.0414, 1.0495, 1.0409, 1.0492
12/28/16, 1.0458, 1.0480, 1.0373, 1.0413
12/27/16, 1.0459, 1.0465, 1.0433, 1.0457
12/26/16, 1.0455, 1.0480, 1.0440, 1.0454
12/23/16, 1.0443, 1.0470, 1.0428, 1.0455
12/22/16, 1.0426, 1.0499, 1.0424, 1.0437
12/21/16, 1.0389, 1.0452, 1.0384, 1.0425
12/20/16, 1.0401, 1.0418, 1.0353, 1.0388
12/19/16, 1.0451, 1.0480, 1.0393, 1.0402
12/16/16, 1.0413, 1.0474, 1.0401, 1.0451
12/15/16, 1.0535, 1.0540, 1.0367, 1.0414
12/14/16, 1.0618, 1.0671, 1.0497, 1.0536
12/13/16, 1.0636, 1.0668, 1.0603, 1.0628
12/12/16, 1.0562, 1.0653, 1.0533, 1.0635
12/09/16, 1.0613, 1.0631, 1.0532, 1.0562
12/08/16, 1.0754, 1.0872, 1.0597, 1.0616
12/07/16, 1.0722, 1.0769, 1.0712, 1.0755
12/06/16, 1.0765, 1.0785, 1.0699, 1.0717
12/05/16, 1.0668, 1.0796, 1.0538, 1.0764
12/02/16, 1.0662, 1.0691, 1.0626, 1.0668
12/01/16, 1.0592, 1.0670, 1.0584, 1.0661
11/30/16, 1.0650, 1.0668, 1.0554, 1.0590
11/29/16, 1.0609, 1.0655, 1.0566, 1.0651
11/28/16, 1.0591, 1.0686, 1.0563, 1.0613
11/25/16, 1.0554, 1.0629, 1.0538, 1.0591
11/24/16, 1.0554, 1.0586, 1.0519, 1.0554
11/23/16, 1.0626, 1.0644, 1.0527, 1.0553
11/22/16, 1.0632, 1.0658, 1.0584, 1.0627
11/21/16, 1.0591, 1.0651, 1.0589, 1.0630
11/18/16, 1.0628, 1.0643, 1.0570, 1.0591
11/17/16, 1.0692, 1.0745, 1.0620, 1.0627
11/16/16, 1.0720, 1.0760, 1.0667, 1.0691
11/15/16, 1.0737, 1.0817, 1.0714, 1.0722
11/14/16, 1.0857, 1.0857, 1.0710, 1.0736
11/11/16, 1.0894, 1.0923, 1.0831, 1.0857
11/10/16, 1.0910, 1.0955, 1.0865, 1.0893
11/09/16, 1.1027, 1.1300, 1.0906, 1.0911
11/08/16, 1.1040, 1.1068, 1.1009, 1.1024
11/07/16, 1.1140, 1.1140, 1.1029, 1.1039
11/04/16, 1.1105, 1.1146, 1.1080, 1.1140
11/03/16, 1.1098, 1.1126, 1.1059, 1.1106
11/02/16, 1.1056, 1.1124, 1.1050, 1.1099
11/01/16, 1.0982, 1.1071, 1.0959, 1.1057
10/31/16, 1.0986, 1.0986, 1.0937, 1.0980
10/28/16, 1.0901, 1.0993, 1.0894, 1.0986
10/27/16, 1.0909, 1.0942, 1.0882, 1.0897
10/26/16, 1.0888, 1.0946, 1.0875, 1.0910
10/25/16, 1.0881, 1.0905, 1.0851, 1.0889
10/24/16, 1.0883, 1.0900, 1.0859, 1.0880
10/21/16, 1.0929, 1.0932, 1.0859, 1.0883
10/20/16, 1.0974, 1.1038, 1.0916, 1.0930
10/19/16, 1.0981, 1.1005, 1.0955, 1.0975
10/18/16, 1.1000, 1.1027, 1.0971, 1.0980
10/17/16, 1.0972, 1.1010, 1.0963, 1.1001
10/14/16, 1.1057, 1.1059, 1.0971, 1.0972
10/13/16, 1.1009, 1.1059, 1.0985, 1.1058
10/12/16, 1.1054, 1.1064, 1.1004, 1.1007
10/11/16, 1.1139, 1.1143, 1.1049, 1.1055
10/10/16, 1.1202, 1.1202, 1.1132, 1.1139
10/07/16, 1.1150, 1.1208, 1.1104, 1.1202
10/06/16, 1.1205, 1.1212, 1.1140, 1.1152
10/05/16, 1.1203, 1.1235, 1.1191, 1.1204
10/04/16, 1.1211, 1.1239, 1.1139, 1.1204
10/03/16, 1.1240, 1.1242, 1.1205, 1.1213
09/30/16, 1.1223, 1.1251, 1.1154, 1.1240
09/29/16, 1.1217, 1.1251, 1.1198, 1.1222
09/28/16, 1.1214, 1.1238, 1.1182, 1.1219
09/27/16, 1.1256, 1.1260, 1.1192, 1.1215
09/26/16, 1.1227, 1.1280, 1.1220, 1.1255
09/23/16, 1.1209, 1.1241, 1.1193, 1.1227
09/22/16, 1.1191, 1.1259, 1.1154, 1.1208
09/21/16, 1.1150, 1.1203, 1.1121, 1.1184
09/20/16, 1.1177, 1.1215, 1.1150, 1.1152
09/19/16, 1.1157, 1.1199, 1.1153, 1.1176
09/16/16, 1.1244, 1.1252, 1.1150, 1.1157
09/15/16, 1.1252, 1.1283, 1.1220, 1.1243
09/14/16, 1.1220, 1.1275, 1.1213, 1.1251
09/13/16, 1.1236, 1.1260, 1.1204, 1.1220
09/12/16, 1.1234, 1.1268, 1.1212, 1.1237
09/09/16, 1.1260, 1.1286, 1.1199, 1.1234
09/08/16, 1.1239, 1.1327, 1.1236, 1.1261
09/07/16, 1.1256, 1.1269, 1.1228, 1.1240
09/06/16, 1.1146, 1.1263, 1.1141, 1.1255
09/05/16, 1.1156, 1.1184, 1.1140, 1.1147
09/02/16, 1.1197, 1.1251, 1.1151, 1.1156
09/01/16, 1.1159, 1.1206, 1.1127, 1.1198
08/31/16, 1.1142, 1.1166, 1.1124, 1.1159
08/30/16, 1.1189, 1.1194, 1.1132, 1.1143
08/29/16, 1.1197, 1.1209, 1.1159, 1.1191
08/26/16, 1.1286, 1.1340, 1.1181, 1.1197
08/25/16, 1.1263, 1.1299, 1.1260, 1.1285
08/24/16, 1.1305, 1.1313, 1.1245, 1.1265
08/23/16, 1.1321, 1.1357, 1.1303, 1.1306
08/22/16, 1.1325, 1.1332, 1.1272, 1.1320
08/19/16, 1.1353, 1.1361, 1.1304, 1.1325
08/18/16, 1.1291, 1.1367, 1.1286, 1.1354
08/17/16, 1.1280, 1.1317, 1.1242, 1.1289
08/16/16, 1.1185, 1.1323, 1.1178, 1.1279
08/15/16, 1.1162, 1.1204, 1.1155, 1.1184
08/12/16, 1.1138, 1.1221, 1.1131, 1.1162
08/11/16, 1.1179, 1.1192, 1.1136, 1.1139
08/10/16, 1.1119, 1.1192, 1.1112, 1.1178
08/09/16, 1.1090, 1.1122, 1.1071, 1.1118
08/08/16, 1.1087, 1.1106, 1.1073, 1.1088
08/05/16, 1.1130, 1.1162, 1.1046, 1.1087
08/04/16, 1.1135, 1.1158, 1.1115, 1.1131
08/03/16, 1.1226, 1.1229, 1.1140, 1.1150
08/02/16, 1.1164, 1.1235, 1.1159, 1.1224
08/01/16, 1.1176, 1.1182, 1.1156, 1.1163
07/29/16, 1.1077, 1.1198, 1.1074, 1.1176
07/28/16, 1.1058, 1.1120, 1.1052, 1.1078
07/27/16, 1.0987, 1.1065, 1.0965, 1.1059
07/26/16, 1.0995, 1.1029, 1.0978, 1.0986
07/25/16, 1.0979, 1.0999, 1.0953, 1.0996
07/22/16, 1.1026, 1.1041, 1.0955, 1.0979
07/21/16, 1.1017, 1.1060, 1.0980, 1.1027
07/20/16, 1.1022, 1.1032, 1.0981, 1.1016
07/19/16, 1.1075, 1.1085, 1.1000, 1.1021
07/18/16, 1.1037, 1.1084, 1.1037, 1.1076
07/15/16, 1.1119, 1.1151, 1.1025, 1.1037
07/14/16, 1.1092, 1.1167, 1.1087, 1.1120
07/13/16, 1.1061, 1.1120, 1.1042, 1.1091
07/12/16, 1.1059, 1.1126, 1.1053, 1.1060
07/11/16, 1.1052, 1.1076, 1.1017, 1.1058
07/08/16, 1.1064, 1.1111, 1.1004, 1.1052
07/07/16, 1.1101, 1.1108, 1.1053, 1.1062
07/06/16, 1.1078, 1.1114, 1.1030, 1.1100
07/05/16, 1.1157, 1.1185, 1.1062, 1.1076
07/04/16, 1.1139, 1.1163, 1.1099, 1.1156
07/01/16, 1.1106, 1.1167, 1.1073, 1.1139
06/30/16, 1.1125, 1.1156, 1.1026, 1.1107
06/29/16, 1.1065, 1.1131, 1.1050, 1.1124
06/28/16, 1.1025, 1.1113, 1.1012, 1.1066
06/27/16, 1.1117, 1.1117, 1.0974, 1.1026
06/24/16, 1.1385, 1.1425, 1.0914, 1.1117
06/23/16, 1.1299, 1.1421, 1.1297, 1.1384
06/22/16, 1.1241, 1.1339, 1.1238, 1.1297
06/21/16, 1.1314, 1.1352, 1.1241, 1.1242
06/20/16, 1.1277, 1.1383, 1.1277, 1.1312
06/17/16, 1.1226, 1.1297, 1.1222, 1.1277
06/16/16, 1.1260, 1.1297, 1.1131, 1.1225
06/15/16, 1.1207, 1.1300, 1.1189, 1.1259
06/14/16, 1.1293, 1.1300, 1.1189, 1.1206
06/13/16, 1.1252, 1.1303, 1.1233, 1.1294
06/10/16, 1.1318, 1.1323, 1.1245, 1.1252
06/09/16, 1.1396, 1.1417, 1.1305, 1.1316
06/08/16, 1.1359, 1.1412, 1.1355, 1.1395
06/07/16, 1.1356, 1.1381, 1.1340, 1.1358
06/06/16, 1.1363, 1.1393, 1.1329, 1.1357
06/03/16, 1.1152, 1.1373, 1.1138, 1.1363
06/02/16, 1.1188, 1.1219, 1.1146, 1.1153
06/01/16, 1.1133, 1.1196, 1.1115, 1.1187
05/31/16, 1.1140, 1.1175, 1.1122, 1.1132
05/30/16, 1.1115, 1.1147, 1.1099, 1.1139
05/27/16, 1.1196, 1.1202, 1.1110, 1.1115
05/26/16, 1.1155, 1.1218, 1.1151, 1.1195
05/25/16, 1.1142, 1.1168, 1.1130, 1.1156
05/24/16, 1.1221, 1.1226, 1.1134, 1.1141
05/23/16, 1.1225, 1.1243, 1.1187, 1.1220
05/20/16, 1.1203, 1.1239, 1.1197, 1.1225
05/19/16, 1.1219, 1.1230, 1.1180, 1.1202
05/18/16, 1.1315, 1.1321, 1.1215, 1.1217
05/17/16, 1.1321, 1.1348, 1.1302, 1.1314
05/16/16, 1.1308, 1.1346, 1.1303, 1.1321
05/13/16, 1.1377, 1.1381, 1.1283, 1.1308
05/12/16, 1.1425, 1.1432, 1.1370, 1.1378
05/11/16, 1.1373, 1.1448, 1.1369, 1.1426
05/10/16, 1.1383, 1.1408, 1.1360, 1.1374
05/09/16, 1.1404, 1.1421, 1.1377, 1.1384
05/06/16, 1.1406, 1.1480, 1.1387, 1.1404
05/05/16, 1.1486, 1.1496, 1.1387, 1.1407
05/04/16, 1.1498, 1.1530, 1.1468, 1.1487
05/03/16, 1.1536, 1.1618, 1.1497, 1.1497
05/02/16, 1.1449, 1.1538, 1.1448, 1.1535
04/29/16, 1.1354, 1.1460, 1.1346, 1.1449
04/28/16, 1.1323, 1.1368, 1.1297, 1.1353
04/27/16, 1.1299, 1.1359, 1.1275, 1.1322
04/26/16, 1.1269, 1.1340, 1.1257, 1.1298
04/25/16, 1.1226, 1.1280, 1.1223, 1.1268
04/22/16, 1.1287, 1.1311, 1.1219, 1.1226
04/21/16, 1.1297, 1.1396, 1.1274, 1.1288
04/20/16, 1.1360, 1.1386, 1.1292, 1.1298
04/19/16, 1.1314, 1.1385, 1.1303, 1.1359
04/18/16, 1.1284, 1.1333, 1.1275, 1.1315
04/15/16, 1.1269, 1.1318, 1.1246, 1.1284
04/14/16, 1.1275, 1.1297, 1.1234, 1.1268
04/13/16, 1.1385, 1.1393, 1.1269, 1.1274
04/12/16, 1.1409, 1.1464, 1.1346, 1.1387
04/11/16, 1.1399, 1.1447, 1.1374, 1.1408
04/08/16, 1.1377, 1.1421, 1.1349, 1.1399
04/07/16, 1.1400, 1.1456, 1.1339, 1.1379
04/06/16, 1.1385, 1.1432, 1.1327, 1.1399
04/05/16, 1.1389, 1.1405, 1.1337, 1.1384
04/04/16, 1.1392, 1.1418, 1.1358, 1.1392
04/01/16, 1.1380, 1.1438, 1.1336, 1.1392
03/31/16, 1.1338, 1.1413, 1.1311, 1.1381
03/30/16, 1.1291, 1.1365, 1.1283, 1.1339
03/29/16, 1.1197, 1.1305, 1.1170, 1.1292
03/28/16, 1.1167, 1.1220, 1.1154, 1.1196
03/25/16, 1.1177, 1.1181, 1.1155, 1.1167
03/24/16, 1.1182, 1.1188, 1.1144, 1.1174
03/23/16, 1.1216, 1.1225, 1.1159, 1.1181
03/22/16, 1.1241, 1.1262, 1.1189, 1.1218
03/21/16, 1.1269, 1.1286, 1.1235, 1.1242
03/18/16, 1.1318, 1.1339, 1.1257, 1.1269
03/17/16, 1.1227, 1.1343, 1.1205, 1.1320
03/16/16, 1.1110, 1.1240, 1.1058, 1.1225
03/15/16, 1.1102, 1.1126, 1.1073, 1.1108
03/14/16, 1.1151, 1.1168, 1.1079, 1.1104
03/11/16, 1.1177, 1.1212, 1.1080, 1.1151
03/10/16, 1.1001, 1.1218, 1.0823, 1.1181
03/09/16, 1.1012, 1.1037, 1.0946, 1.0998
03/08/16, 1.1014, 1.1058, 1.0995, 1.1013
03/07/16, 1.1005, 1.1027, 1.0940, 1.1012
03/04/16, 1.0958, 1.1044, 1.0865, 1.1005
03/03/16, 1.0868, 1.0971, 1.0854, 1.0957
03/02/16, 1.0868, 1.0882, 1.0825, 1.0870
03/01/16, 1.0875, 1.0895, 1.0835, 1.0869
02/29/16, 1.0933, 1.0963, 1.0859, 1.0874
02/26/16, 1.1019, 1.1070, 1.0913, 1.0933
02/25/16, 1.1014, 1.1052, 1.0989, 1.1018
02/24/16, 1.1021, 1.1046, 1.0959, 1.1015
02/23/16, 1.1031, 1.1053, 1.0990, 1.1019
02/22/16, 1.1131, 1.1131, 1.1003, 1.1030
02/19/16, 1.1110, 1.1139, 1.1066, 1.1131
02/18/16, 1.1128, 1.1152, 1.1072, 1.1108
02/17/16, 1.1145, 1.1179, 1.1106, 1.1130
02/16/16, 1.1157, 1.1194, 1.1125, 1.1144
02/15/16, 1.1256, 1.1256, 1.1127, 1.1155
02/12/16, 1.1323, 1.1335, 1.1215, 1.1256
02/11/16, 1.1293, 1.1377, 1.1275, 1.1324
02/10/16, 1.1295, 1.1312, 1.1161, 1.1292
02/09/16, 1.1194, 1.1339, 1.1163, 1.1294
02/08/16, 1.1158, 1.1217, 1.1086, 1.1193
02/05/16, 1.1207, 1.1243, 1.1110, 1.1158
02/04/16, 1.1105, 1.1240, 1.1070, 1.1211
02/03/16, 1.0920, 1.1145, 1.0903, 1.1103
02/02/16, 1.0889, 1.0941, 1.0885, 1.0919
02/01/16, 1.0833, 1.0915, 1.0833, 1.0888
01/29/16, 1.0941, 1.0950, 1.0811, 1.0833
01/28/16, 1.0894, 1.0967, 1.0870, 1.0939
01/27/16, 1.0869, 1.0917, 1.0851, 1.0895
01/26/16, 1.0851, 1.0876, 1.0819, 1.0871
01/25/16, 1.0798, 1.0858, 1.0795, 1.0850
01/22/16, 1.0876, 1.0877, 1.0790, 1.0798
01/21/16, 1.0890, 1.0922, 1.0779, 1.0875
01/20/16, 1.0908, 1.0978, 1.0877, 1.0892
01/19/16, 1.0895, 1.0940, 1.0859, 1.0910
01/18/16, 1.0917, 1.0921, 1.0870, 1.0894
01/15/16, 1.0864, 1.0985, 1.0855, 1.0917
01/14/16, 1.0878, 1.0943, 1.0835, 1.0866
01/13/16, 1.0860, 1.0889, 1.0805, 1.0877
01/12/16, 1.0859, 1.0902, 1.0820, 1.0859
01/11/16, 1.0925, 1.0946, 1.0849, 1.0860
